"","from","to","weight"
"1","vir_ASV_1","vir_ASV_10",0.33624074050778
"2","vir_ASV_1","vir_ASV_24",0.166895916918327
"3","vir_ASV_1","vir_ASV_51",0.0154820515636537
"4","vir_ASV_1","vir_ASV_72",0.259380437713944
"5","vir_ASV_1","vir_ASV_73",0.120679914314806
"6","vir_ASV_1","vir_ASV_86",0.177256374490307
"7","vir_ASV_1","vir_ASV_99",0.341737237549766
"8","vir_ASV_1","vir_ASV_107",0.0479340931651808
"9","vir_ASV_1","vir_ASV_115",0.0566093222302988
"10","vir_ASV_1","vir_ASV_140",0.0631897516085448
"11","vir_ASV_1","vir_ASV_150",0.00488025549010362
"12","vir_ASV_1","vir_ASV_152",-0.047712534562276
"13","vir_ASV_1","vir_ASV_170",0.058108308560063
"14","vir_ASV_1","vir_ASV_179",0.0321941731521227
"15","vir_ASV_1","vir_ASV_193",0.00345080308613563
"16","vir_ASV_1","vir_ASV_196",0.0408040140199336
"17","vir_ASV_1","vir_ASV_353",-0.00379449419889777
"18","vir_ASV_2","vir_ASV_5",0.0777505955318902
"19","vir_ASV_2","vir_ASV_7",0.264028344374933
"20","vir_ASV_2","vir_ASV_12",0.237801434315524
"21","vir_ASV_2","vir_ASV_30",-0.0579969655498953
"22","vir_ASV_2","vir_ASV_69",-0.00878926696416718
"23","vir_ASV_2","vir_ASV_79",0.0896883310159857
"24","vir_ASV_2","vir_ASV_82",0.0173308415074311
"25","vir_ASV_2","vir_ASV_99",-0.0599091489352497
"26","vir_ASV_2","vir_ASV_110",0.0385195446915222
"27","vir_ASV_2","vir_ASV_128",0.144633240319971
"28","vir_ASV_2","vir_ASV_141",0.256974751278433
"29","vir_ASV_2","vir_ASV_148",-0.110291696350743
"30","vir_ASV_2","vir_ASV_192",0.00846291957564235
"31","vir_ASV_2","vir_ASV_195",0.0276212295455839
"32","vir_ASV_2","vir_ASV_257",-0.0261173968341017
"33","vir_ASV_2","vir_ASV_321",-0.00405680623669408
"34","vir_ASV_2","vir_ASV_592",0.0174256398411634
"35","vir_ASV_3","vir_ASV_8",0.228907425076507
"36","vir_ASV_3","vir_ASV_19",0.0474032436232298
"37","vir_ASV_3","vir_ASV_21",0.0216150764041913
"38","vir_ASV_3","vir_ASV_100",-0.0570414926937422
"39","vir_ASV_3","vir_ASV_105",-0.0340221021432367
"40","vir_ASV_3","vir_ASV_131",-0.038258777339078
"41","vir_ASV_3","vir_ASV_137",0.0879485541830232
"42","vir_ASV_3","vir_ASV_174",0.0502139964494455
"43","vir_ASV_3","vir_ASV_183",-0.128138098054974
"44","vir_ASV_3","vir_ASV_188",-0.163476894738942
"45","vir_ASV_3","vir_ASV_219",0.0390740605129838
"46","vir_ASV_3","vir_ASV_230",-0.04841332847629
"47","vir_ASV_3","vir_ASV_312",0.0138423265259408
"48","vir_ASV_3","vir_ASV_316",-0.0321946088188981
"49","vir_ASV_3","vir_ASV_410",-0.0805358102890424
"50","vir_ASV_3","vir_ASV_478",-0.113702215985572
"51","vir_ASV_3","vir_ASV_509",-0.113500017352686
"52","vir_ASV_3","vir_ASV_546",-0.0380780530910098
"53","vir_ASV_3","vir_ASV_681",-0.0400988727863567
"54","vir_ASV_3","vir_ASV_735",-0.0768233850609147
"55","vir_ASV_4","vir_ASV_76",-0.00549730519411568
"56","vir_ASV_4","vir_ASV_89",0.00148551263064289
"57","vir_ASV_4","vir_ASV_93",0.0995246056575132
"58","vir_ASV_4","vir_ASV_99",-0.00196166990680971
"59","vir_ASV_4","vir_ASV_135",0.198657428110841
"60","vir_ASV_4","vir_ASV_138",-0.00403599671159807
"61","vir_ASV_4","vir_ASV_152",0.0503391664222415
"62","vir_ASV_4","vir_ASV_154",0.0893182770826044
"63","vir_ASV_4","vir_ASV_167",0.113118465451514
