"","from","to","weight"
"102","vir_ASV_9","ASV_1017",0.0203217077810318
"103","vir_ASV_9","ASV_1056",0.00807404655754151
"104","vir_ASV_9","ASV_1709",0.05635346555034
"105","vir_ASV_9","ASV_1828",0.0190718673786642
"106","vir_ASV_10","ASV_6",0.0101671312395104
"107","vir_ASV_10","ASV_48",0.0505371633309731
"108","vir_ASV_10","ASV_56",-0.014144037971862
"109","vir_ASV_10","ASV_114",0.0157630133990597
"110","vir_ASV_10","ASV_192",0.0127446668304882
"111","vir_ASV_10","ASV_242",0.0726095758238097
"112","vir_ASV_10","ASV_414",0.116241624955778
"113","vir_ASV_10","ASV_492",-0.0581172949896512
"114","vir_ASV_10","ASV_645",-0.0033359642097609
"115","vir_ASV_10","ASV_695",-0.0377838287676968
"116","vir_ASV_10","ASV_1032",0.0513193240571257
"117","vir_ASV_11","ASV_128",-0.0308583993209345
"118","vir_ASV_11","ASV_202",-0.0565731796570235
"119","vir_ASV_11","ASV_209",0.037007136424698
"120","vir_ASV_11","ASV_300",-0.00859859573891247
"121","vir_ASV_11","ASV_324",-0.0105097091431925
"122","vir_ASV_11","ASV_512",-0.0394355167836432
"123","vir_ASV_11","ASV_565",0.205584058577208
"124","vir_ASV_11","ASV_635",0.034077277214082
"125","vir_ASV_11","ASV_900",0.0277739569520031
"126","vir_ASV_11","ASV_1236",0.0324795412084042
"127","vir_ASV_11","ASV_1392",0.015896650173996
"128","vir_ASV_11","ASV_1472",0.0336705734244295
"129","vir_ASV_12","ASV_191",8.87622796807985e-05
"130","vir_ASV_12","ASV_561",-0.0345038911213597
"131","vir_ASV_12","ASV_585",0.00507845795581122
"132","vir_ASV_12","ASV_747",-0.0470101025321873
"133","vir_ASV_12","ASV_936",-0.0131496853750669
"134","vir_ASV_13","ASV_48",0.0144165191680882
"135","vir_ASV_13","ASV_92",0.00277140939445045
"136","vir_ASV_13","ASV_141",0.00324005508733657
"137","vir_ASV_13","ASV_229",0.00294905381803456
"138","vir_ASV_13","ASV_322",-0.0145077321355354
"139","vir_ASV_13","ASV_332",0.00951900297613031
"140","vir_ASV_13","ASV_340",-0.0710955097488546
"141","vir_ASV_13","ASV_411",0.0916979010293607
"142","vir_ASV_13","ASV_431",0.0240454632428888
"143","vir_ASV_13","ASV_469",0.0221322505995973
"144","vir_ASV_13","ASV_520",0.00587969035158001
"145","vir_ASV_13","ASV_721",-0.00394001795542029
"146","vir_ASV_13","ASV_731",-0.000536249166076697
"147","vir_ASV_13","ASV_853",0.055737727589187
"148","vir_ASV_13","ASV_1145",0.0444329355974284
"149","vir_ASV_13","ASV_1394",-0.0516497410570783
"150","vir_ASV_13","ASV_1535",0.0128953014586407
"151","vir_ASV_14","ASV_19",-0.0980682604438118
"152","vir_ASV_14","ASV_48",0.110669854710798
"153","vir_ASV_14","ASV_66",-0.00723374343385572
"154","vir_ASV_14","ASV_91",-0.00117697449293608
"155","vir_ASV_14","ASV_118",0.0136535553700429
"156","vir_ASV_14","ASV_254",0.0194601522573274
"157","vir_ASV_14","ASV_321",0.152270740619079
"158","vir_ASV_14","ASV_348",0.00467864617378078
"159","vir_ASV_14","ASV_387",-0.145607155365323
"160","vir_ASV_14","ASV_511",0.0717230520478497
"161","vir_ASV_14","ASV_571",0.0218631448219064
"162","vir_ASV_14","ASV_583",-0.0402880067707878
"163","vir_ASV_14","ASV_630",0.0141075926233388
"164","vir_ASV_14","ASV_826",0.0178809636758329
"165","vir_ASV_14","ASV_846",-0.00052847804136763
"166","vir_ASV_15","ASV_138",0.00113102975376261
"167","vir_ASV_15","ASV_202",-0.050626364914486
"168","vir_ASV_15","ASV_343",-0.00692186333866729
"169","vir_ASV_15","ASV_367",-0.00288377407044735
"170","vir_ASV_15","ASV_837",0.0102454499127272
"171","vir_ASV_15","ASV_880",0.0732145292314999
"172","vir_ASV_16","ASV_19",-0.0605983827883475
"173","vir_ASV_16","ASV_40",-0.00675466900669086
"174","vir_ASV_16","ASV_97",0.00165446382417792
"175","vir_ASV_16","ASV_128",0.00917735680052068
"176","vir_ASV_16","ASV_156",0.0556804507505676
"177","vir_ASV_16","ASV_163",0.135262815940277
"178","vir_ASV_16","ASV_182",-0.0658951763123343
"179","vir_ASV_16","ASV_254",0.00452772751927499
"180","vir_ASV_16","ASV_278",-0.13767442682348
"181","vir_ASV_16","ASV_348",0.00965749158363258
"182","vir_ASV_16","ASV_571",0.0482716670442472
"183","vir_ASV_16","ASV_955",-0.0106787851276368
"184","vir_ASV_17","ASV_34",-0.0786808544077683
"185","vir_ASV_17","ASV_136",0.00431697539698089
"186","vir_ASV_17","ASV_287",0.0129690871434002
"187","vir_ASV_17","ASV_311",0.0700374999313121
"188","vir_ASV_17","ASV_337",-0.00755426534631387
"189","vir_ASV_17","ASV_567",-0.0232484600693784
"190","vir_ASV_17","ASV_719",-0.0514406657136203
"191","vir_ASV_17","ASV_769",-0.0357985718391565
"192","vir_ASV_18","ASV_104",-0.0875585213127913
"193","vir_ASV_18","ASV_126",-0.0273455846863251
"194","vir_ASV_18","ASV_239",-0.0790028388337773
"195","vir_ASV_18","ASV_599",-0.000974027710417741
"196","vir_ASV_18","ASV_698",0.00870892460769424
"197","vir_ASV_18","ASV_1297",0.00505365260099996
"198","vir_ASV_18","ASV_1393",0.0473164509393326
"199","vir_ASV_19","ASV_193",-0.0992473887659577
"200","vir_ASV_19","ASV_315",0.00844445054739651
"201","vir_ASV_19","ASV_372",0.0313499062555551
"202","vir_ASV_19","ASV_607",0.0107723120085468
"203","vir_ASV_19","ASV_702",0.0660530733356958
"204","vir_ASV_19","ASV_825",0.0244910531496269
"205","vir_ASV_19","ASV_1245",0.016265462513695
"206","vir_ASV_19","ASV_1509",0.000477240560187664
"207","vir_ASV_20","ASV_106",0.0335387380972881
"208","vir_ASV_20","ASV_372",0.0167211331823157
"209","vir_ASV_20","ASV_510",0.0567213945306888
"210","vir_ASV_21","ASV_195",0.0601681485947356
"211","vir_ASV_21","ASV_270",-0.0447885896264473
"212","vir_ASV_21","ASV_414",-0.0183980412644819
"213","vir_ASV_22","ASV_29",0.0213234902434485
"214","vir_ASV_22","ASV_63",0.00861765191024411
"215","vir_ASV_22","ASV_284",-0.00977989239997762
"216","vir_ASV_22","ASV_449",-0.00421225803341368
"217","vir_ASV_22","ASV_521",-0.0164581609987129
"218","vir_ASV_22","ASV_613",0.00771985878007087
"219","vir_ASV_22","ASV_620",0.0513802213146661
"220","vir_ASV_22","ASV_647",-0.0489804730570295
"221","vir_ASV_22","ASV_941",0.0443586168011374
"222","vir_ASV_22","ASV_1046",-0.065395185976649
"223","vir_ASV_22","ASV_1263",-0.0581422155748675
"224","vir_ASV_23","ASV_12",0.0601736362394004
"225","vir_ASV_23","ASV_77",-0.0271614680421522
"226","vir_ASV_23","ASV_148",0.0170271499158161
"227","vir_ASV_23","ASV_159",-0.033602819393584
"228","vir_ASV_23","ASV_210",0.0282427982364873
"229","vir_ASV_23","ASV_251",0.024880120869191
"230","vir_ASV_23","ASV_277",-0.0087458692821856
"231","vir_ASV_23","ASV_310",-0.0275956130768518
"232","vir_ASV_23","ASV_376",-0.0520633932776919
"233","vir_ASV_23","ASV_399",0.00920994118665078
"234","vir_ASV_23","ASV_411",0.0127851366010699
"235","vir_ASV_23","ASV_435",0.0597464439878106
"236","vir_ASV_23","ASV_532",-0.0180228583275569
"237","vir_ASV_23","ASV_559",0.0895854580262567
"238","vir_ASV_23","ASV_608",0.0578271014836036
"239","vir_ASV_23","ASV_690",0.00583571752563997
"240","vir_ASV_23","ASV_935",-0.0357928722012166
"241","vir_ASV_23","ASV_1019",0.00567134394869032
"242","vir_ASV_23","ASV_1535",0.0136692928722379
"243","vir_ASV_24","ASV_24",0.00884233422960412
"244","vir_ASV_24","ASV_181",-0.018170952670499
"245","vir_ASV_24","ASV_212",-0.00563663560891431
"246","vir_ASV_24","ASV_213",-0.0435838964768299
"247","vir_ASV_24","ASV_288",0.0264208651272463
"248","vir_ASV_24","ASV_506",0.00658220445369281
"249","vir_ASV_24","ASV_825",0.0394570536467894
"250","vir_ASV_24","ASV_864",-0.00565039172055073
