"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-16","2007","01","16","","-10,2","","-21,3","","-15,8","","33,8","","0,0","","","M","","M","1,0","","","","26","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-17","2007","01","17","","-13,8","","-25,0","","-19,4","","37,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-18","2007","01","18","","-1,5","","-13,8","","-7,7","","25,7","","0,0","","","M","","M","1,0","","","","19","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-19","2007","01","19","","-1,0","","-4,0","","-2,5","","20,5","","0,0","","","M","","M","2,4","","","","30","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-20","2007","01","20","","-4,0","","-17,5","","-10,8","","28,8","","0,0","","","M","","M","0,0","","","","26","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-21","2007","01","21","","-11,4","","-20,9","","-16,2","","34,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-22","2007","01","22","","-4,8","E","-18,1","E","-11,5","E","29,5","E","0,0","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-23","2007","01","23","","-3,4","","-17,0","","-10,2","","28,2","","0,0","","","M","","M","1,0","","","","18","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-24","2007","01","24","","-2,8","","-20,8","","-11,8","","29,8","","0,0","","","M","","M","0,0","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-25","2007","01","25","","-17,3","","-22,3","","-19,8","","37,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-26","2007","01","26","","-19,9","","-26,2","","-23,1","","41,1","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-27","2007","01","27","","-11,1","","-28,4","","-19,8","","37,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-28","2007","01","28","","-8,7","","-20,8","","-14,8","","32,8","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-29","2007","01","29","","-12,8","","-24,8","","-18,8","","36,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-30","2007","01","30","","-14,3","","-26,8","","-20,6","","38,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-01-31","2007","01","31","","-6,2","","-23,6","","-14,9","","32,9","","0,0","","","M","","M","0,0","","","","23","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-01","2007","02","01","","-2,5","","-11,2","","-6,9","","24,9","","0,0","","","M","","M","1,6","","","","19","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-02","2007","02","02","","2,0","","-5,2","","-1,6","","19,6","","0,0","","","M","","M","7,4","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-03","2007","02","03","","-2,7","","-10,7","","-6,7","","24,7","","0,0","","","M","","M","1,2","","","","27","","48",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-04","2007","02","04","","-9,0","","-15,8","","-12,4","","30,4","","0,0","","","M","","M","1,2","","","","25","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-05","2007","02","05","","-15,8","","-21,8","","-18,8","","36,8","","0,0","","","M","","M","1,0","","","","27","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-06","2007","02","06","","-10,0","","-17,9","","-14,0","","32,0","","0,0","","","M","","M","0,0","","","","28","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-07","2007","02","07","","-12,1","","-16,4","","-14,3","","32,3","","0,0","","","M","","M","0,0","","","","26","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-08","2007","02","08","","-10,2","","-14,5","","-12,4","","30,4","","0,0","","","M","","M","1,2","","","","27","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-09","2007","02","09","","-11,2","","-18,1","","-14,7","","32,7","","0,0","","","M","","M","2,2","","","","26","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-10","2007","02","10","","-6,1","","-17,3","","-11,7","","29,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-11","2007","02","11","","-4,0","","-18,9","","-11,5","","29,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-12","2007","02","12","","-6,5","","-21,3","","-13,9","","31,9","","0,0","","","M","","M","0,0","","","","26","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-13","2007","02","13","","-16,4","","-28,4","","-22,4","","40,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-14","2007","02","14","","-13,7","","-16,9","","-15,3","","33,3","","0,0","","","M","","M","28,0","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-15","2007","02","15","","-14,4","","-18,8","","-16,6","","34,6","","0,0","","","M","","M","2,4","","","","24","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-16","2007","02","16","","-7,2","","-15,4","","-11,3","","29,3","","0,0","","","M","","M","3,4","","","","26","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-17","2007","02","17","","-2,6","","-8,2","","-5,4","","23,4","","0,0","","","M","","M","0,0","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-18","2007","02","18","","-4,7","","-16,7","","-10,7","","28,7","","0,0","","","M","","M","2,4","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-19","2007","02","19","","-13,3","","-23,0","","-18,2","","36,2","","0,0","","","M","","M","0,0","","","","28","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-20","2007","02","20","","-2,5","","-13,3","","-7,9","","25,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-21","2007","02","21","","-5,4","","-14,9","","-10,2","","28,2","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-22","2007","02","22","","3,7","","-16,0","","-6,2","","24,2","","0,0","","","M","","M","1,0","","","","3","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-23","2007","02","23","","-7,0","","-14,1","","-10,6","","28,6","","0,0","","","M","","M","0,0","","","","29","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-24","2007","02","24","","-7,8","","-14,6","","-11,2","","29,2","","0,0","","","M","","M","0,0","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-25","2007","02","25","","-3,7","","-19,0","","-11,4","","29,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-26","2007","02","26","","-2,9","","-15,7","","-9,3","","27,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-27","2007","02","27","","-0,3","","-18,3","","-9,3","","27,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-02-28","2007","02","28","","-3,9","","-14,9","","-9,4","","27,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-01","2007","03","01","","-2,7","","-20,4","","-11,6","","29,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-02","2007","03","02","","0,6","","-6,3","","-2,9","","20,9","","0,0","","","M","","M","19,3","","","","14","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-03","2007","03","03","","6,0","E","-2,7","E","1,7","E","16,3","E","0,0","E","","M","","M","1,0","E","","","","M","","M"
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-04","2007","03","04","","-0,5","","-5,5","","-3,0","","21,0","","0,0","","","M","","M","0,0","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-05","2007","03","05","","-2,3","","-19,1","","-10,7","","28,7","","0,0","","","M","","M","3,4","","","","31","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-06","2007","03","06","","-19,1","","-24,5","","-21,8","","39,8","","0,0","","","M","","M","1,1","","","","30","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-07","2007","03","07","","-10,7","","-29,1","","-19,9","","37,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-08","2007","03","08","","-12,3","","-24,7","","-18,5","","36,5","","0,0","","","M","","M","0,0","","","","36","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-09","2007","03","09","","-3,3","","-27,9","","-15,6","","33,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-10","2007","03","10","","7,4","","-4,8","","1,3","","16,7","","0,0","","","M","","M","1,2","","","","18","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-11","2007","03","11","","4,2","","-4,9","","-0,4","","18,4","","0,0","","","M","","M","0,0","","","","29","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-12","2007","03","12","","9,3","","-1,9","","3,7","","14,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-13","2007","03","13","","10,6","","3,4","","7,0","","11,0","","0,0","","","M","","M","0,0","","","","17","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-14","2007","03","14","","13,1","","6,4","","9,8","","8,2","","0,0","","","M","","M","7,0","","","","18","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-15","2007","03","15","","8,0","","-8,3","","-0,2","","18,2","","0,0","","","M","","M","3,6","","","","31","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-16","2007","03","16","","-3,7","","-11,2","","-7,5","","25,5","","0,0","","","M","","M","4,8","","","","4","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-17","2007","03","17","","-5,4","","-7,8","","-6,6","","24,6","","0,0","","","M","","M","15,4","","","","3","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-18","2007","03","18","","-2,6","","-8,4","","-5,5","","23,5","","0,0","","","M","","M","2,6","","","","29","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-19","2007","03","19","","1,1","","-12,5","","-5,7","","23,7","","0,0","","","M","","M","0,0","","","","22","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-20","2007","03","20","","0,9","","-16,9","","-8,0","","26,0","","0,0","","","M","","M","1,4","","","","30","","65",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-21","2007","03","21","","4,6","","-20,9","","-8,2","","26,2","","0,0","","","M","","M","0,0","","","","19","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-22","2007","03","22","","12,7","","1,7","","7,2","","10,8","","0,0","","","M","","M","6,4","","","","20","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-23","2007","03","23","","5,8","","-2,9","","1,5","","16,5","","0,0","","","M","","M","0,0","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-24","2007","03","24","","8,3","","-4,9","","1,7","","16,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-25","2007","03","25","","7,0","","-2,2","","2,4","","15,6","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-26","2007","03","26","","7,0","","1,9","","4,5","","13,5","","0,0","","","M","","M","10,0","","","","18","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-27","2007","03","27","","8,4","","3,4","","5,9","","12,1","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-28","2007","03","28","","5,4","","-1,6","","1,9","","16,1","","0,0","","","M","","M","0,0","","","","36","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-29","2007","03","29","","6,9","","-4,1","","1,4","","16,6","","0,0","","","M","","M","0,0","","","","36","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-30","2007","03","30","","8,8","","-3,0","","2,9","","15,1","","0,0","","","M","","M","0,0","","","","36","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-03-31","2007","03","31","","6,3","","-4,5","","0,9","","17,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-01","2007","04","01","","14,6","","-4,8","","4,9","","13,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-02","2007","04","02","","9,1","","4,2","","6,7","","11,3","","0,0","","","M","","M","4,2","","","","16","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-03","2007","04","03","","7,2","","2,7","","5,0","","13,0","","0,0","","","M","","M","2,2","","","","15","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-04","2007","04","04","","2,7","","-0,2","","1,3","","16,7","","0,0","","","M","","M","17,2","","","","12","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-05","2007","04","05","","1,0","","-3,8","","-1,4","","19,4","","0,0","","","M","","M","11,4","","","","24","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-06","2007","04","06","","-1,4","","-4,7","","-3,1","","21,1","","0,0","","","M","","M","2,0","","","","26","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-07","2007","04","07","","-0,2","","-6,8","","-3,5","","21,5","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-08","2007","04","08","","-0,1","","-5,4","","-2,8","","20,8","","0,0","","","M","","M","1,0","","","","27","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-09","2007","04","09","","1,8","","-1,2","","0,3","","17,7","","0,0","","","M","","M","0,0","","","","29","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-10","2007","04","10","","3,3","","-2,9","","0,2","","17,8","","0,0","","","M","","M","0,0","","","","29","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-11","2007","04","11","","5,0","","-5,8","","-0,4","","18,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-12","2007","04","12","","4,5","","0,1","","2,3","","15,7","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-13","2007","04","13","","2,0","","0,0","","1,0","","17,0","","0,0","","","M","","M","3,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-14","2007","04","14","","6,9","","1,1","","4,0","","14,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-15","2007","04","15","","3,7","","0,2","","2,0","","16,0","","0,0","","","M","","M","19,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-16","2007","04","16","","9,5","","1,0","","5,3","","12,7","","0,0","","","M","","M","2,8","","","","7","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-17","2007","04","17","","5,8","","2,2","","4,0","","14,0","","0,0","","","M","","M","0,0","","","","1","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-18","2007","04","18","","12,0","","2,0","","7,0","","11,0","","0,0","","","M","","M","0,0","","","","2","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-19","2007","04","19","","15,8","","1,2","","8,5","","9,5","","0,0","","","M","","M","0,0","","","","2","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-20","2007","04","20","","18,9","","-0,2","","9,4","","8,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-21","2007","04","21","","17,8","","0,8","","9,3","","8,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-22","2007","04","22","","23,6","","2,2","","12,9","","5,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-23","2007","04","23","","26,8","","15,1","","21,0","","0,0","","3,0","","","M","","M","0,0","","","","26","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-24","2007","04","24","","15,8","","3,4","","9,6","","8,4","","0,0","","","M","","M","1,1","","","","33","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-25","2007","04","25","","10,9","","0,8","","5,9","","12,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-26","2007","04","26","","15,1","","-0,3","","7,4","","10,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-27","2007","04","27","","11,9","","8,7","","10,3","","7,7","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-28","2007","04","28","","12,5","","8,6","","10,6","","7,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-29","2007","04","29","","9,1","","6,8","","8,0","","10,0","","0,0","","","M","","M","3,5","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-04-30","2007","04","30","","11,9","","5,7","","8,8","","9,2","","0,0","","","M","","M","3,7","","","","27","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-01","2007","05","01","","12,2","","3,9","","8,1","","9,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-02","2007","05","02","","12,9","","3,1","","8,0","","10,0","","0,0","","","M","","M","0,0","","","","32","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-03","2007","05","03","","13,9","","1,8","","7,9","","10,1","","0,0","","","M","","M","0,0","","","","31","","48",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-04","2007","05","04","","15,4","","3,6","","9,5","","8,5","","0,0","","","M","","M","0,0","","","","29","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-05","2007","05","05","","11,3","","1,1","","6,2","","11,8","","0,0","","","M","","M","0,0","","","","2","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-06","2007","05","06","","13,5","","0,0","","6,8","","11,2","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-07","2007","05","07","","21,7","","1,6","","11,7","","6,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-08","2007","05","08","","27,3","","14,2","","20,8","","0,0","","2,8","","","M","","M","0,0","","","","27","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-09","2007","05","09","","27,7","","13,2","","20,5","","0,0","","2,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-10","2007","05","10","","30,5","","14,7","","22,6","","0,0","","4,6","","","M","","M","0,2","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-11","2007","05","11","","24,4","","7,5","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","3","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-12","2007","05","12","","12,6","","1,9","","7,3","","10,7","","0,0","","","M","","M","0,0","","","","1","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-13","2007","05","13","","14,4","","0,5","","7,5","","10,5","","0,0","","","M","","M","0,0","","","","32","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-14","2007","05","14","","20,6","","3,1","","11,9","","6,1","","0,0","","","M","","M","0,0","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-15","2007","05","15","","16,1","","9,1","","12,6","","5,4","","0,0","","","M","","M","7,2","","","","20","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-16","2007","05","16","","10,3","","3,4","","6,9","","11,1","","0,0","","","M","","M","33,0","","","","11","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-17","2007","05","17","","6,6","","2,5","","4,6","","13,4","","0,0","","","M","","M","2,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-18","2007","05","18","","10,4","","2,9","","6,7","","11,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-19","2007","05","19","","17,5","","1,9","","9,7","","8,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-20","2007","05","20","","13,8","","5,5","","9,7","","8,3","","0,0","","","M","","M","1,2","","","","2","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-21","2007","05","21","","15,6","","3,4","","9,5","","8,5","","0,0","","","M","","M","0,4","","","","30","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-22","2007","05","22","","18,1","","1,5","","9,8","","8,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-23","2007","05","23","","24,5","","8,1","","16,3","","1,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-24","2007","05","24","","29,1","","15,4","","22,3","","0,0","","4,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-25","2007","05","25","","30,2","","15,4","","22,8","","0,0","","4,8","","","M","","M","0,0","","","","31","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-26","2007","05","26","","21,8","","8,5","","15,2","","2,8","","0,0","","","M","","M","0,0","","","","25","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-27","2007","05","27","","19,5","","6,9","","13,2","","4,8","","0,0","","","M","","M","21,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-28","2007","05","28","","18,3","","12,2","","15,3","","2,7","","0,0","","","M","","M","0,2","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-29","2007","05","29","","20,9","","8,9","","14,9","","3,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-30","2007","05","30","","18,9","","9,7","","14,3","","3,7","","0,0","","","M","","M","2,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-05-31","2007","05","31","","19,7","","14,5","","17,1","","0,9","","0,0","","","M","","M","12,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-06-01","2007","06","01","","22,9","","15,8","","19,4","","0,0","","1,4","","","M","","M","0,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-06-02","2007","06","02","","24,9","","15,4","","20,2","","0,0","","2,2","","","M","","M","4,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2007-06-03","2007","06","03","","25,7","","14,8","","20,3","","0,0","","2,3","","","M","","M","0,0","","","","","","<31",""
