"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-19","2010","01","19","","2,6","","-2,2","","0,2","","17,8","","0,0","","","M","","M","0,0","","","","","M","","M"
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-20","2010","01","20","","-1,7","","-4,2","","-3,0","","21,0","","0,0","","","M","","M","0,0","","","","","M","","M"
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-21","2010","01","21","","-4,2","","-12,7","","-8,5","","26,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-22","2010","01","22","","-4,0","","-14,4","","-9,2","","27,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-23","2010","01","23","","-5,0","","-18,6","","-11,8","","29,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-24","2010","01","24","","4,8","","-11,8","","-3,5","","21,5","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-25","2010","01","25","","12,7","","1,9","","7,3","","10,7","","0,0","","","M","","M","19,1","","","","17","","65",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-26","2010","01","26","","2,1","","-0,5","","0,8","","17,2","","0,0","","","M","","M","4,0","","","","29","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-27","2010","01","27","","0,1","","-3,6","","-1,8","","19,8","","0,0","","","M","","M","0,0","","","","26","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-28","2010","01","28","","0,1","","-13,8","","-6,9","","24,9","","0,0","","","M","","M","1,0","","","","28","","57",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-29","2010","01","29","","-13,8","","-20,8","","-17,3","","35,3","","0,0","","","M","","M","1,2","","","","29","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-30","2010","01","30","","-15,3","","-23,5","","-19,4","","37,4","","0,0","","","M","","M","0,0","","","","29","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-01-31","2010","01","31","","-6,0","","-23,2","","-14,6","","32,6","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-01","2010","02","01","","-6,1","","-13,7","","-9,9","","27,9","","0,0","","","M","","M","0,0","","","","27","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-02","2010","02","02","","-6,3","","-15,6","","-11,0","","29,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-03","2010","02","03","","-3,1","","-11,5","","-7,3","","25,3","","0,0","","","M","","M","3,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-04","2010","02","04","","-6,4","","-14,4","","-10,4","","28,4","","0,0","","","M","","M","0,0","","","","29","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-05","2010","02","05","","-6,6","","-17,3","","-12,0","","30,0","","0,0","","","M","","M","0,0","","","","28","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-06","2010","02","06","","-11,1","","-20,1","","-15,6","","33,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-07","2010","02","07","","-6,2","","-13,3","","-9,8","","27,8","","0,0","","","M","","M","2,2","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-08","2010","02","08","","-7,8","","-11,2","","-9,5","","27,5","","0,0","","","M","","M","0,0","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-09","2010","02","09","","-3,1","","-11,1","","-7,1","","25,1","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-10","2010","02","10","","-2,2","","-11,1","","-6,7","","24,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-11","2010","02","11","","-4,0","","-12,0","","-8,0","","26,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-12","2010","02","12","","-6,7","","-11,9","","-9,3","","27,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-13","2010","02","13","","-5,5","","-9,4","","-7,5","","25,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-14","2010","02","14","","-4,4","","-5,8","","-5,1","","23,1","","0,0","","","M","","M","0,0","","","","27","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-15","2010","02","15","","0,0","","-6,4","","-3,2","","21,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-16","2010","02","16","","0,6","","-5,0","","-2,2","","20,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-17","2010","02","17","","-1,1","","-3,6","","-2,4","","20,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-18","2010","02","18","","-0,3","","-4,0","","-2,2","","20,2","","0,0","","","M","","M","4,5","","","","27","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-19","2010","02","19","","-1,7","","-5,4","","-3,6","","21,6","","0,0","","","M","","M","3,3","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-20","2010","02","20","","-1,0","","-3,6","","-2,3","","20,3","","0,0","","","M","","M","4,2","","","","28","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-21","2010","02","21","","-3,3","","-6,5","","-4,9","","22,9","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-22","2010","02","22","","2,1","","-5,3","","-1,6","","19,6","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-23","2010","02","23","","3,5","","0,2","","1,9","","16,1","","0,0","","","M","","M","2,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-24","2010","02","24","","1,7","","-0,5","","0,6","","17,4","","0,0","","","M","","M","35,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-25","2010","02","25","","5,5","","1,4","","3,5","","14,5","","0,0","","","M","","M","5,2","","","","6","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-26","2010","02","26","","7,1","","-0,3","","3,4","","14,6","","0,0","","","M","","M","2,4","","","","5","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-27","2010","02","27","","5,6","","-1,5","","2,1","","15,9","","0,0","","","M","","M","1,2","","","","8","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-02-28","2010","02","28","","1,9","","-2,2","","-0,2","","18,2","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-01","2010","03","01","","4,0","","-0,4","","1,8","","16,2","","0,0","","","M","","M","1,2","","","","36","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-02","2010","03","02","","3,9","","-2,8","","0,6","","17,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-03","2010","03","03","","2,2","","-4,7","","-1,3","","19,3","","0,0","","","M","","M","0,0","","","","2","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-04","2010","03","04","","2,8","","-5,7","","-1,5","","19,5","","0,0","","","M","","M","0,0","","","","2","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-05","2010","03","05","","0,0","","-7,8","","-3,9","","21,9","","0,0","","","M","","M","0,0","","","","36","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-06","2010","03","06","","6,0","","-9,8","","-1,9","","19,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-07","2010","03","07","","8,1","","-4,7","","1,7","","16,3","","0,0","","","M","","M","0,0","","","","25","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-08","2010","03","08","","7,8","","0,2","","4,0","","14,0","","0,0","","","M","","M","0,0","","","","29","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-09","2010","03","09","","2,0","","-5,2","","-1,6","","19,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-10","2010","03","10","","6,0","","-8,6","","-1,3","","19,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-11","2010","03","11","","11,9","","-4,6","","3,7","","14,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-12","2010","03","12","","9,2","","-1,0","","4,1","","13,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-13","2010","03","13","","10,5","","0,1","","5,3","","12,7","","0,0","","","M","","M","0,0","","","","9","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-14","2010","03","14","","5,5","","3,1","","4,3","","13,7","","0,0","","","M","","M","2,4","","","","10","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-15","2010","03","15","","10,4","","1,1","","5,8","","12,2","","0,0","","","M","","M","0,0","","","","1","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-16","2010","03","16","","12,9","","-3,6","","4,7","","13,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-17","2010","03","17","","12,9","","-2,0","","5,5","","12,5","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-18","2010","03","18","","12,4","","3,4","","7,9","","10,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-19","2010","03","19","","17,1","","2,7","","9,9","","8,1","","0,0","","","M","","M","0,0","","","","23","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-20","2010","03","20","","10,5","","1,3","","5,9","","12,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-21","2010","03","21","","3,7","","-0,2","","1,8","","16,2","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-22","2010","03","22","","5,1","","0,7","","2,9","","15,1","","0,0","","","M","","M","12,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-23","2010","03","23","","5,8","","-0,5","","2,7","","15,3","","0,0","","","M","","M","21,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-24","2010","03","24","","7,8","","-1,5","","3,2","","14,8","","0,0","","","M","","M","2,4","","","","30","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-25","2010","03","25","","13,2","","-3,9","","4,7","","13,3","","0,0","","","M","","M","0,0","","","","35","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-26","2010","03","26","","-3,9","","-10,8","","-7,4","","25,4","","0,0","","","M","","M","0,0","","","","1","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-27","2010","03","27","","0,8","","-11,0","","-5,1","","23,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-28","2010","03","28","","6,9","","-0,8","","3,1","","14,9","","0,0","","","M","","M","6,4","","","","20","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-29","2010","03","29","","8,8","","0,1","","4,5","","13,5","","0,0","","","M","","M","14,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-30","2010","03","30","","5,9","","0,2","","3,1","","14,9","","0,0","","","M","","M","1,2","","","","3","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-03-31","2010","03","31","","9,7","","3,0","","6,4","","11,6","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-01","2010","04","01","","16,0","","0,5","","8,3","","9,7","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-02","2010","04","02","","27,0","","10,6","","18,8","","0,0","","0,8","","","M","","M","0,0","","","","22","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-03","2010","04","03","","29,5","","13,7","","21,6","","0,0","","3,6","","","M","","M","0,0","","","","19","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-04","2010","04","04","","19,4","","3,8","","11,6","","6,4","","0,0","","","M","","M","0,0","","","","25","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-05","2010","04","05","","19,3","","4,3","","11,8","","6,2","","0,0","","","M","","M","0,0","","","","22","","46",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-06","2010","04","06","","15,6","","8,6","","12,1","","5,9","","0,0","","","M","","M","2,9","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-07","2010","04","07","","19,0","","9,7","","14,4","","3,6","","0,0","","","M","","M","11,5","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-08","2010","04","08","","16,8","","5,3","","11,1","","6,9","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-09","2010","04","09","","11,5","","2,5","","7,0","","11,0","","0,0","","","M","","M","5,1","","","","27","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-10","2010","04","10","","10,6","","0,9","","5,8","","12,2","","0,0","","","M","","M","0,0","","","","26","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-11","2010","04","11","","11,8","","3,2","","7,5","","10,5","","0,0","","","M","","M","0,0","","","","27","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-12","2010","04","12","","10,7","","-0,5","","5,1","","12,9","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-13","2010","04","13","","12,0","","-2,3","","4,9","","13,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-14","2010","04","14","","15,9","","-2,0","","7,0","","11,0","","0,0","","","M","","M","0,0","","","","27","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-15","2010","04","15","","12,2","","1,7","","7,0","","11,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-16","2010","04","16","","4,8","","2,1","","3,5","","14,5","","0,0","","","M","","M","19,5","","","","16","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-17","2010","04","17","","7,3","","2,6","","5,0","","13,0","","0,0","","","M","","M","3,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-18","2010","04","18","","6,2","","0,5","","3,4","","14,6","","0,0","","","M","","M","4,8","","","","29","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-19","2010","04","19","","13,2","","1,6","","7,4","","10,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-20","2010","04","20","","17,4","","4,2","","10,8","","7,2","","0,0","","","M","","M","0,0","","","","25","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-21","2010","04","21","","18,5","","4,3","","11,4","","6,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-22","2010","04","22","","13,1","","3,4","","8,3","","9,7","","0,0","","","M","","M","0,0","","","","29","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-23","2010","04","23","","13,4","","1,6","","7,5","","10,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-24","2010","04","24","","17,6","","-1,1","","8,3","","9,7","","0,0","","","M","","M","0,0","","","","35","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-25","2010","04","25","","16,5","","4,6","","10,6","","7,4","","0,0","","","M","","M","0,0","","","","36","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-26","2010","04","26","","17,1","","3,5","","10,3","","7,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-27","2010","04","27","","5,4","","-0,2","","2,6","","15,4","","0,0","","","M","","M","17,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-28","2010","04","28","","9,3","","-0,1","","4,6","","13,4","","0,0","","","M","","M","33,2","","","","34","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-29","2010","04","29","","10,8","","-1,0","","4,9","","13,1","","0,0","","","M","","M","0,0","","","","32","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-04-30","2010","04","30","","17,7","","0,3","","9,0","","9,0","","0,0","","","M","","M","0,0","","","","29","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-01","2010","05","01","","22,0","","4,2","","13,1","","4,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-02","2010","05","02","","28,4","","15,0","","21,7","","0,0","","3,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-03","2010","05","03","","22,7","","13,6","","18,2","","0,0","","0,2","","","M","","M","9,0","","","","26","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-04","2010","05","04","","19,5","","8,9","","14,2","","3,8","","0,0","","","M","","M","0,0","","","","27","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-05","2010","05","05","","22,1","","5,6","","13,9","","4,1","","0,0","","","M","","M","0,0","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-06","2010","05","06","","17,4","","7,8","","12,6","","5,4","","0,0","","","M","","M","7,8","","","","28","","67",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-07","2010","05","07","","11,8","","5,0","","8,4","","9,6","","0,0","","","M","","M","0,6","","","","30","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-08","2010","05","08","","12,8","","2,0","","7,4","","10,6","","0,0","","","M","","M","12,0","","","","25","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-09","2010","05","09","","2,8","","0,0","","1,4","","16,6","","0,0","","","M","","M","3,8","","","","28","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-10","2010","05","10","","9,2","","-2,0","","3,6","","14,4","","0,0","","","M","","M","0,2","","","","36","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-11","2010","05","11","","14,4","","-3,2","","5,6","","12,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-12","2010","05","12","","13,7","","0,4","","7,1","","10,9","","0,0","","","M","","M","0,0","","","","2","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-13","2010","05","13","","16,7","","-1,9","","7,4","","10,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-14","2010","05","14","","16,9","","9,6","","13,3","","4,7","","0,0","","","M","","M","4,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-15","2010","05","15","","13,7","","8,6","","11,2","","6,8","","0,0","","","M","","M","3,4","","","","28","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-16","2010","05","16","","20,2","","5,1","","12,7","","5,3","","0,0","","","M","","M","0,2","","","","34","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-17","2010","05","17","","22,1","","2,2","","12,2","","5,8","","0,0","","","M","","M","0,0","","","","2","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-18","2010","05","18","","25,3","","5,1","","15,2","","2,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-19","2010","05","19","","18,0","","7,1","","12,6","","5,4","","0,0","","","M","","M","0,0","","","","9","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-20","2010","05","20","","24,6","","6,9","","15,8","","2,2","","0,0","","","M","","M","0,0","","","","32","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-21","2010","05","21","","21,6","","7,9","","14,8","","3,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-22","2010","05","22","","26,9","","7,3","","17,1","","0,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-23","2010","05","23","","27,0","","13,8","","20,4","","0,0","","2,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-24","2010","05","24","","28,2","","16,3","","22,3","","0,0","","4,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-25","2010","05","25","","30,2","","15,0","","22,6","","0,0","","4,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-26","2010","05","26","","31,2","","16,8","","24,0","","0,0","","6,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-27","2010","05","27","","23,3","","10,4","","16,9","","1,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-28","2010","05","28","","24,3","","11,8","","18,1","","0,0","","0,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-29","2010","05","29","","24,3","","10,4","","17,4","","0,6","","0,0","","","M","","M","2,4","","","","34","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-30","2010","05","30","","20,9","","11,3","","16,1","","1,9","","0,0","","","M","","M","0,0","","","","28","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-05-31","2010","05","31","","25,4","","6,8","E","16,1","E","1,9","E","0,0","E","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-06-01","2010","06","01","","","M","","M","","M","","M","","M","","M","","M","21,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-06-02","2010","06","02","","27,4","","13,1","","20,3","","0,0","","2,3","","","M","","M","11,0","","","","29","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-06-03","2010","06","03","","20,1","","15,1","","17,6","","0,4","","0,0","","","M","","M","23,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2010-06-04","2010","06","04","","23,7","","15,2","","19,5","","0,0","","1,5","","","M","","M","0,6","","","","","","<31",""
