"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-10","2013","07","10","","27,5","","20,5","","24,0","","0,0","","6,0","","","M","","M","15,8","","","","16","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-11","2013","07","11","","24,4","","15,1","","19,8","","0,0","","1,8","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-12","2013","07","12","","24,6","","12,7","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-13","2013","07","13","","28,5","","12,4","E","20,5","E","0,0","E","2,5","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-14","2013","07","14","","29,5","","19,4","","24,5","","0,0","","6,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-15","2013","07","15","","29,9","","18,6","","24,3","","0,0","","6,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-16","2013","07","16","","29,4","","18,5","","24,0","","0,0","","6,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-17","2013","07","17","","32,1","","21,2","E","26,7","E","0,0","E","8,7","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-18","2013","07","18","","29,4","","20,5","","25,0","","0,0","","7,0","","","M","","M","7,2","","","","17","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-19","2013","07","19","","32,7","","20,8","","26,8","","0,0","","8,8","","","M","","M","7,6","","","","32","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-20","2013","07","20","","26,3","","16,1","","21,2","","0,0","","3,2","","","M","","M","2,2","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-21","2013","07","21","","21,2","","10,4","","15,8","","2,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-22","2013","07","22","","25,3","","8,7","","17,0","","1,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-23","2013","07","23","","26,3","","19,4","","22,9","","0,0","","4,9","","","M","","M","1,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-24","2013","07","24","","21,8","","8,3","","15,1","","2,9","","0,0","","","M","","M","3,8","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-25","2013","07","25","","21,1","","5,9","","13,5","","4,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-26","2013","07","26","","22,9","","9,9","","16,4","","1,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-27","2013","07","27","","26,9","","14,9","","20,9","","0,0","","2,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-28","2013","07","28","","25,9","","17,8","","21,9","","0,0","","3,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-29","2013","07","29","","25,6","","14,7","","20,2","","0,0","","2,2","","","M","","M","2,6","","","","29","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-30","2013","07","30","","23,4","","13,4","","18,4","","0,0","","0,4","","","M","","M","0,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-07-31","2013","07","31","","26,2","","12,1","","19,2","","0,0","","1,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-01","2013","08","01","","27,1","","17,8","","22,5","","0,0","","4,5","","","M","","M","13,8","","","","16","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-02","2013","08","02","","24,7","","15,8","","20,3","","0,0","","2,3","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-03","2013","08","03","","22,0","","14,0","","18,0","","0,0","","0,0","","","M","","M","10,6","","","","27","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-04","2013","08","04","","20,4","","12,7","","16,6","","1,4","","0,0","","","M","","M","3,0","","","","29","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-05","2013","08","05","","20,4","","9,6","","15,0","","3,0","","0,0","","","M","","M","0,0","","","","30","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-06","2013","08","06","","24,2","","9,2","","16,7","","1,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-07","2013","08","07","","26,5","","15,5","","21,0","","0,0","","3,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-08","2013","08","08","","27,2","","19,1","","23,2","","0,0","","5,2","","","M","","M","0,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-09","2013","08","09","","23,5","","19,3","","21,4","","0,0","","3,4","","","M","","M","21,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-10","2013","08","10","","20,3","","10,6","","15,5","","2,5","","0,0","","","M","","M","0,0","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-11","2013","08","11","","23,6","","9,3","","16,5","","1,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-12","2013","08","12","","24,2","","12,3","","18,3","","0,0","","0,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-13","2013","08","13","","21,0","","13,4","","17,2","","0,8","","0,0","","","M","","M","5,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-14","2013","08","14","","18,7","","11,3","","15,0","","3,0","","0,0","","","M","","M","3,0","","","","30","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-15","2013","08","15","","22,2","","9,7","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-16","2013","08","16","","22,8","","12,3","","17,6","","0,4","","0,0","","","M","","M","2,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-17","2013","08","17","","22,0","","9,4","","15,7","","2,3","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-18","2013","08","18","","25,2","","8,5","","16,9","","1,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-19","2013","08","19","","25,6","","13,7","","19,7","","0,0","","1,7","","","M","","M","0,0","","","","24","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-20","2013","08","20","","27,5","","15,3","","21,4","","0,0","","3,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-21","2013","08","21","","28,9","","19,2","","24,1","","0,0","","6,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-22","2013","08","22","","25,4","","16,3","","20,9","","0,0","","2,9","","","M","","M","3,8","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-23","2013","08","23","","20,1","","8,7","","14,4","","3,6","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-24","2013","08","24","","23,2","","6,9","","15,1","","2,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-25","2013","08","25","","24,6","","8,0","","16,3","","1,7","","0,0","","","M","","M","3,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-26","2013","08","26","","21,7","","16,2","","19,0","","0,0","","1,0","","","M","","M","5,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-27","2013","08","27","","25,3","","17,5","","21,4","","0,0","","3,4","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-28","2013","08","28","","27,7","","16,0","","21,9","","0,0","","3,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-29","2013","08","29","","24,8","","15,8","","20,3","","0,0","","2,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-30","2013","08","30","","26,7","","15,8","","21,3","","0,0","","3,3","","","M","","M","10,0","","","","35","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-08-31","2013","08","31","","23,3","","17,2","","20,3","","0,0","","2,3","","","M","","M","5,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-01","2013","09","01","","26,4","","16,7","","21,6","","0,0","","3,6","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-02","2013","09","02","","25,3","","17,3","","21,3","","0,0","","3,3","","","M","","M","23,8","","","","21","","48",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-03","2013","09","03","","22,3","","16,1","","19,2","","0,0","","1,2","","","M","","M","0,0","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-04","2013","09","04","","19,0","","10,9","","15,0","","3,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-05","2013","09","05","","16,3","","4,4","","10,4","","7,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-06","2013","09","06","","19,0","","3,9","","11,5","","6,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-07","2013","09","07","","20,7","","12,9","","16,8","","1,2","","0,0","","","M","","M","2,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-08","2013","09","08","","15,4","","3,9","","9,7","","8,3","","0,0","","","M","","M","15,4","","","","35","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-09","2013","09","09","","18,9","","3,3","","11,1","","6,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-10","2013","09","10","","22,8","","14,7","","18,8","","0,0","","0,8","","","M","","M","12,0","","","","22","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-11","2013","09","11","","31,1","","19,4","","25,3","","0,0","","7,3","","","M","","M","37,0","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-12","2013","09","12","","22,0","","17,4","","19,7","","0,0","","1,7","","","M","","M","28,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-13","2013","09","13","","17,6","","10,2","","13,9","","4,1","","0,0","","","M","","M","4,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-14","2013","09","14","","12,6","","6,9","","9,8","","8,2","","0,0","","","M","","M","3,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-15","2013","09","15","","18,7","","7,3","","13,0","","5,0","","0,0","","","M","","M","4,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-16","2013","09","16","","12,8","","2,0","","7,4","","10,6","","0,0","","","M","","M","6,4","","","","1","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-17","2013","09","17","","15,7","","0,1","","7,9","","10,1","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-18","2013","09","18","","19,8","","4,4","","12,1","","5,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-19","2013","09","19","","22,3","","6,9","","14,6","","3,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-20","2013","09","20","","25,8","","9,6","","17,7","","0,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-21","2013","09","21","","24,2","","15,2","","19,7","","0,0","","1,7","","","M","","M","13,8","","","","19","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-22","2013","09","22","","15,2","","6,3","","10,8","","7,2","","0,0","","","M","","M","5,8","","","","23","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-23","2013","09","23","","9,5","","4,4","E","7,0","E","11,0","E","0,0","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-24","2013","09","24","","15,4","","7,2","","11,3","","6,7","","0,0","","","M","","M","0,0","","","","26","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-25","2013","09","25","","14,2","","5,0","","9,6","","8,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-26","2013","09","26","","14,7","","2,6","","8,7","","9,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-27","2013","09","27","","18,7","","7,8","","13,3","","4,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-28","2013","09","28","","21,9","","5,6","","13,8","","4,2","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-29","2013","09","29","","22,4","","7,7","","15,1","","2,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-09-30","2013","09","30","","21,6","","7,5","","14,6","","3,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-01","2013","10","01","","22,8","","7,3","E","15,1","E","2,9","E","0,0","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-02","2013","10","02","","23,2","","10,6","","16,9","","1,1","","0,0","","","M","","M","0,0","","","","25","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-03","2013","10","03","","20,3","","6,7","","13,5","","4,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-04","2013","10","04","","17,2","","7,6","","12,4","","5,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-05","2013","10","05","","17,0","","9,6","","13,3","","4,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-06","2013","10","06","","15,1","","6,3","","10,7","","7,3","","0,0","","","M","","M","5,2","","","","15","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-07","2013","10","07","","22,8","","10,0","","16,4","","1,6","","0,0","","","M","","M","29,0","","","","17","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-08","2013","10","08","","13,0","","1,9","","7,5","","10,5","","0,0","","","M","","M","0,2","","","","34","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-09","2013","10","09","","18,2","","0,9","","9,6","","8,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-10","2013","10","10","","19,5","","3,1","","11,3","","6,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-11","2013","10","11","","21,2","","2,6","","11,9","","6,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-12","2013","10","12","","23,2","","5,6","","14,4","","3,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-13","2013","10","13","","20,8","","9,6","","15,2","","2,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-14","2013","10","14","","14,5","","6,8","","10,7","","7,3","","0,0","","","M","","M","6,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-15","2013","10","15","","18,1","","6,7","","12,4","","5,6","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-16","2013","10","16","","19,9","","13,2","","16,6","","1,4","","0,0","","","M","","M","1,2","","","","13","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-17","2013","10","17","","16,9","","10,0","","13,5","","4,5","","0,0","","","M","","M","10,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-18","2013","10","18","","13,7","","9,2","","11,5","","6,5","","0,0","","","M","","M","4,8","","","","28","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-19","2013","10","19","","16,7","","7,3","E","12,0","E","6,0","E","0,0","E","","M","","M","","M","","","18","E","37","E"
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-20","2013","10","20","","12,5","","3,8","","8,2","","9,8","","0,0","","","M","","M","0,2","","","","24","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-21","2013","10","21","","15,8","","0,2","","8,0","","10,0","","0,0","","","M","","M","0,0","","","","19","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-22","2013","10","22","","14,5","","5,9","E","10,2","E","7,8","E","0,0","E","","M","","M","","M","","","27","E","35","E"
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-23","2013","10","23","","8,1","","2,6","","5,4","","12,6","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-24","2013","10","24","","5,5","","-0,5","","2,5","","15,5","","0,0","","","M","","M","0,0","","","","28","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-25","2013","10","25","","5,0","","0,2","","2,6","","15,4","","0,0","","","M","","M","0,0","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-26","2013","10","26","","5,7","","-0,3","","2,7","","15,3","","0,0","","","M","","M","11,8","","","","21","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-27","2013","10","27","","6,7","","2,2","","4,5","","13,5","","0,0","","","M","","M","2,0","","","","28","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-28","2013","10","28","","6,2","","-4,6","","0,8","","17,2","","0,0","","","M","","M","1,4","","","","24","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-29","2013","10","29","","2,5","","-6,5","","-2,0","","20,0","","0,0","","","M","","M","0,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-30","2013","10","30","","5,6","","-4,8","","0,4","","17,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-10-31","2013","10","31","","15,2","","2,3","","8,8","","9,2","","0,0","","","M","","M","19,9","","","","17","","48",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-01","2013","11","01","","19,0","","8,1","","13,6","","4,4","","0,0","","","M","","M","8,2","","","","23","","74",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-02","2013","11","02","","8,1","","-0,8","","3,7","","14,3","","0,0","","","M","","M","2,0","","","","1","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-03","2013","11","03","","1,5","","-4,5","","-1,5","","19,5","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-04","2013","11","04","","2,6","","-7,6","","-2,5","","20,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-05","2013","11","05","","9,1","","-1,7","","3,7","","14,3","","0,0","","","M","","M","0,0","","","","21","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-06","2013","11","06","","13,8","","4,8","","9,3","","8,7","","0,0","","","M","","M","1,0","","","","18","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-07","2013","11","07","","12,1","","0,6","","6,4","","11,6","","0,0","","","M","","M","13,0","","","","26","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-08","2013","11","08","","2,1","","0,2","","1,2","","16,8","","0,0","","","M","","M","0,0","","","","24","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-09","2013","11","09","","3,5","","-0,2","","1,7","","16,3","","0,0","","","M","","M","0,0","","","","25","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-10","2013","11","10","","5,9","","1,0","","3,5","","14,5","","0,0","","","M","","M","10,2","","","","24","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-11","2013","11","11","","4,6","","-1,9","","1,4","","16,6","","0,0","","","M","","M","3,2","","","","27","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-12","2013","11","12","","-1,9","","-6,0","","-4,0","","22,0","","0,0","","","M","","M","","M","","","27","E","35","E"
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-13","2013","11","13","","-0,5","","-7,3","","-3,9","","21,9","","0,0","","","M","","M","0,0","","","","22","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-14","2013","11","14","","5,5","","-1,2","","2,2","","15,8","","0,0","","","M","","M","0,0","","","","22","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-15","2013","11","15","","11,2","","3,0","E","7,1","E","10,9","E","0,0","E","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-16","2013","11","16","","12,6","","1,2","","6,9","","11,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-17","2013","11","17","","12,7","","5,7","","9,2","","8,8","","0,0","","","M","","M","3,2","","","","18","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-18","2013","11","18","","15,0","","-0,6","","7,2","","10,8","","0,0","","","M","","M","16,4","","","","23","","59",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-19","2013","11","19","","0,4","","-3,2","","-1,4","","19,4","","0,0","","","M","","M","0,0","","","","29","","52",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-20","2013","11","20","","0,8","","-7,1","","-3,2","","21,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-21","2013","11","21","","6,1","","-7,7","","-0,8","","18,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-22","2013","11","22","","5,0","","1,2","","3,1","","14,9","","0,0","","","M","","M","3,2","","","","27","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-23","2013","11","23","","1,6","","-8,0","","-3,2","","21,2","","0,0","","","M","","M","1,0","","","","27","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-24","2013","11","24","","-7,0","","-12,3","","-9,7","","27,7","","0,0","","","M","","M","0,0","","","","29","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-25","2013","11","25","","-0,8","","-13,4","","-7,1","","25,1","","0,0","","","M","","M","0,0","","","","18","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-26","2013","11","26","","2,0","","-1,4","","0,3","","17,7","","0,0","","","M","","M","5,7","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-27","2013","11","27","","2,6","","-4,8","","-1,1","","19,1","","0,0","","","M","","M","32,6","","","","28","","48",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-28","2013","11","28","","-4,8","","-13,3","","-9,1","","27,1","","0,0","","","M","","M","1,0","","","","24","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-29","2013","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-11-30","2013","11","30","","-1,8","","-18,2","","-10,0","","28,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-01","2013","12","01","","2,1","","-2,2","","-0,1","","18,1","","0,0","","","M","","M","0,0","","","","16","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-02","2013","12","02","","1,9","","-2,4","","-0,3","","18,3","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-03","2013","12","03","","2,9","","-1,1","","0,9","","17,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-04","2013","12","04","","3,2","","-1,8","","0,7","","17,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-05","2013","12","05","","11,9","","-1,9","","5,0","","13,0","","0,0","","","M","","M","1,0","","","","16","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-06","2013","12","06","","5,3","","-1,6","","1,9","","16,1","","0,0","","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-07","2013","12","07","","-1,5","","-6,7","","-4,1","","22,1","","0,0","","","M","","M","0,0","","","","26","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-08","2013","12","08","","-4,0","","-8,8","","-6,4","","24,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-09","2013","12","09","","2,2","","-5,2","","-1,5","","19,5","","0,0","","","M","","M","1,2","","","","17","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-10","2013","12","10","","1,6","","-8,5","","-3,5","","21,5","","0,0","","","M","","M","1,0","","","","25","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-11","2013","12","11","","-4,9","","-12,2","","-8,6","","26,6","","0,0","","","M","","M","0,0","","","","26","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-12","2013","12","12","","-8,0","","-18,0","","-13,0","","31,0","","0,0","","","M","","M","0,0","","","","24","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-13","2013","12","13","","-8,2","","-21,7","","-15,0","","33,0","","0,0","","","M","","M","1,0","","","","31","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-14","2013","12","14","","-11,3","","-24,4","","-17,9","","35,9","","0,0","","","M","","M","3,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-15","2013","12","15","","-6,0","","-15,6","","-10,8","","28,8","","0,0","","","M","","M","6,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2013-12-16","2013","12","16","","-11,6","","-25,7","","-18,7","","36,7","","0,0","","","M","","M","0,0","","","","28","","32",""
